    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         265   2.0531e+03   7.8435e+02   0.0000e+00  -1.6314e-06   2.6113e-08   0.0000e+00   1.6316e-06
         267   2.1062e+03   7.8433e+02   0.0000e+00  -1.5199e-06   3.9591e-08   0.0000e+00   1.5204e-06
         269   2.1593e+03   7.8410e+02   0.0000e+00  -1.3619e-06   5.4311e-08   0.0000e+00   1.3630e-06
         271   2.2129e+03   7.8371e+02   0.0000e+00  -1.1538e-06   7.0970e-08   0.0000e+00   1.1560e-06
         273   2.2672e+03   7.8358e+02   0.0000e+00  -8.8991e-07   8.8290e-08   0.0000e+00   8.9428e-07
         275   2.3212e+03   7.8524e+02   0.0000e+00  -5.7119e-07   9.5089e-08   0.0000e+00   5.7905e-07
         277   2.3710e+03   7.8813e+02   0.0000e+00  -2.2504e-07   8.7893e-08   0.0000e+00   2.4160e-07
         279   2.3891e+03   7.7044e+02   0.0000e+00  -9.6611e-08   2.3034e-07   0.0000e+00   2.4978e-07
         280   2.3888e+03   7.2050e+02   0.0000e+00  -1.5418e-07   6.2076e-07   0.0000e+00   6.3962e-07
         282   2.3923e+03   6.6684e+02   0.0000e+00  -2.4784e-07   1.0500e-06   0.0000e+00   1.0788e-06
         284   2.3996e+03   6.1533e+02   0.0000e+00  -3.7449e-07   1.4846e-06   0.0000e+00   1.5311e-06
         286   2.4085e+03   5.6868e+02   0.0000e+00  -5.3414e-07   1.8993e-06   0.0000e+00   1.9730e-06
         288   2.4189e+03   5.2482e+02   0.0000e+00  -7.4070e-07   2.3099e-06   0.0000e+00   2.4257e-06
         290   2.4311e+03   4.8188e+02   0.0000e+00  -1.0006e-06   2.7264e-06   0.0000e+00   2.9042e-06
         292   2.4454e+03   4.3983e+02   0.0000e+00  -1.3411e-06   3.1506e-06   0.0000e+00   3.4241e-06
         294   2.4620e+03   3.9878e+02   0.0000e+00  -1.7646e-06   3.5670e-06   0.0000e+00   3.9796e-06
         296   2.4812e+03   3.5893e+02   0.0000e+00  -2.3261e-06   3.9707e-06   0.0000e+00   4.6019e-06
         298   2.5035e+03   3.2073e+02   0.0000e+00  -3.0475e-06   4.3434e-06   0.0000e+00   5.3059e-06
         300   2.5294e+03   2.8494e+02   0.0000e+00  -4.0072e-06   4.6208e-06   0.0000e+00   6.1163e-06
         302   2.5590e+03   2.5232e+02   0.0000e+00  -5.3040e-06   4.7432e-06   0.0000e+00   7.1155e-06
         304   2.5934e+03   2.2379e+02   0.0000e+00  -6.9321e-06   4.4350e-06   0.0000e+00   8.2294e-06
         306   2.6335e+03   2.0235e+02   0.0000e+00  -8.7747e-06   3.3685e-06   0.0000e+00   9.3991e-06
         308   2.6776e+03   1.9098e+02   0.0000e+00  -1.0148e-05   1.2943e-06   0.0000e+00   1.0230e-05
         310   2.7251e+03   1.9181e+02   0.0000e+00  -1.0091e-05  -1.4344e-06   0.0000e+00   1.0192e-05
         312   2.7746e+03   2.0684e+02   0.0000e+00  -8.3527e-06  -3.6182e-06   0.0000e+00   9.1027e-06
         314   2.8210e+03   2.3505e+02   0.0000e+00  -6.0866e-06  -4.4689e-06   0.0000e+00   7.5511e-06
         316   2.8607e+03   2.7199e+02   0.0000e+00  -4.2591e-06  -4.3953e-06   0.0000e+00   6.1204e-06
         318   2.8946e+03   3.1483e+02   0.0000e+00  -2.9546e-06  -3.9583e-06   0.0000e+00   4.9394e-06
         320   2.9223e+03   3.6207e+02   0.0000e+00  -2.0481e-06  -3.4429e-06   0.0000e+00   4.0060e-06
         322   2.9445e+03   4.1107e+02   0.0000e+00  -1.4285e-06  -2.9427e-06   0.0000e+00   3.2711e-06
         324   2.9629e+03   4.6106e+02   0.0000e+00  -9.9443e-07  -2.4638e-06   0.0000e+00   2.6569e-06
         326   2.9780e+03   5.1185e+02   0.0000e+00  -6.8310e-07  -2.0230e-06   0.0000e+00   2.1353e-06
         328   2.9902e+03   5.6316e+02   0.0000e+00  -4.6385e-07  -1.6148e-06   0.0000e+00   1.6801e-06
         330   3.0001e+03   6.1515e+02   0.0000e+00  -3.0744e-07  -1.2289e-06   0.0000e+00   1.2668e-06
         332   3.0075e+03   6.6823e+02   0.0000e+00  -2.0039e-07  -8.6044e-07   0.0000e+00   8.8346e-07
         334   3.0109e+03   7.2146e+02   0.0000e+00  -1.2453e-07  -5.0844e-07   0.0000e+00   5.2347e-07
