    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         144   1.8421e+03   1.3519e+02   0.0000e+00  -2.4784e-06  -2.3938e-06   0.0000e+00   3.4457e-06
         146   1.8229e+03   1.0888e+02   0.0000e+00  -1.7783e-06  -2.1841e-06   0.0000e+00   2.8165e-06
         148   1.8080e+03   7.9991e+01   0.0000e+00  -1.1861e-06  -1.7349e-06   0.0000e+00   2.1016e-06
         150   1.7968e+03   4.8391e+01   0.0000e+00  -7.3292e-07  -1.1492e-06   0.0000e+00   1.3630e-06
         152   1.7947e+03   1.7571e+01   0.0000e+00  -4.4831e-07  -4.0383e-07   0.0000e+00   6.0337e-07
         154   1.7841e+03   7.1418e+00   0.0000e+00  -3.5274e-07  -3.2164e-07   0.0000e+00   4.7737e-07
         155   1.7563e+03   8.4659e+00   0.0000e+00  -9.2312e-07  -2.4154e-07   0.0000e+00   9.5420e-07
         157   1.7268e+03   8.8624e+00   0.0000e+00  -1.2903e-06  -1.8969e-07   0.0000e+00   1.3042e-06
         159   1.6973e+03   9.0288e+00   0.0000e+00  -1.5712e-06  -1.4725e-07   0.0000e+00   1.5780e-06
         161   1.6676e+03   9.2147e+00   0.0000e+00  -1.7870e-06  -1.1556e-07   0.0000e+00   1.7908e-06
         163   1.6379e+03   8.9835e+00   0.0000e+00  -1.9567e-06  -9.0449e-08   0.0000e+00   1.9588e-06
         165   1.6085e+03   8.5455e+00   0.0000e+00  -2.0976e-06  -7.3866e-08   0.0000e+00   2.0989e-06
         167   1.5793e+03   8.4289e+00   0.0000e+00  -2.2162e-06  -6.1087e-08   0.0000e+00   2.2170e-06
         169   1.5500e+03   8.4730e+00   0.0000e+00  -2.3151e-06  -5.2080e-08   0.0000e+00   2.3157e-06
         171   1.5206e+03   8.5636e+00   0.0000e+00  -2.3991e-06  -4.4920e-08   0.0000e+00   2.3995e-06
         173   1.4912e+03   8.6431e+00   0.0000e+00  -2.4710e-06  -3.8712e-08   0.0000e+00   2.4713e-06
         175   1.4618e+03   8.6953e+00   0.0000e+00  -2.5325e-06  -3.3085e-08   0.0000e+00   2.5328e-06
         177   1.4324e+03   8.7309e+00   0.0000e+00  -2.5847e-06  -2.7847e-08   0.0000e+00   2.5849e-06
         179   1.4031e+03   8.7691e+00   0.0000e+00  -2.6281e-06  -2.2917e-08   0.0000e+00   2.6282e-06
         181   1.3737e+03   8.8271e+00   0.0000e+00  -2.6631e-06  -1.8209e-08   0.0000e+00   2.6632e-06
         183   1.3444e+03   8.9139e+00   0.0000e+00  -2.6900e-06  -1.3660e-08   0.0000e+00   2.6900e-06
         185   1.3149e+03   9.0192e+00   0.0000e+00  -2.7091e-06  -9.2232e-09   0.0000e+00   2.7091e-06
         187   1.2851e+03   9.0997e+00   0.0000e+00  -2.7207e-06  -4.8438e-09   0.0000e+00   2.7207e-06
         189   1.2549e+03   9.0401e+00   0.0000e+00  -2.7252e-06  -4.8351e-10   0.0000e+00   2.7252e-06
         191   1.2248e+03   8.8205e+00   0.0000e+00  -2.7227e-06   3.4442e-09   0.0000e+00   2.7227e-06
         193   1.1948e+03   8.5961e+00   0.0000e+00  -2.7140e-06   6.7888e-09   0.0000e+00   2.7140e-06
         195   1.1650e+03   8.4663e+00   0.0000e+00  -2.6995e-06   9.7306e-09   0.0000e+00   2.6995e-06
         197   1.1351e+03   8.4097e+00   0.0000e+00  -2.6800e-06   1.2304e-08   0.0000e+00   2.6801e-06
         199   1.1051e+03   8.3974e+00   0.0000e+00  -2.6564e-06   1.4464e-08   0.0000e+00   2.6564e-06
         201   1.0752e+03   8.4183e+00   0.0000e+00  -2.6293e-06   1.6217e-08   0.0000e+00   2.6293e-06
         203   1.0453e+03   8.4932e+00   0.0000e+00  -2.5994e-06   1.7659e-08   0.0000e+00   2.5994e-06
         205   1.0155e+03   8.7088e+00   0.0000e+00  -2.5671e-06   1.9104e-08   0.0000e+00   2.5671e-06
         207   9.8543e+02   9.2232e+00   0.0000e+00  -2.5337e-06   2.0163e-08   0.0000e+00   2.5337e-06
         209   9.5499e+02   9.4858e+00   0.0000e+00  -2.5003e-06   2.0737e-08   0.0000e+00   2.5004e-06
         211   9.2464e+02   9.2566e+00   0.0000e+00  -2.4666e-06   2.0504e-08   0.0000e+00   2.4667e-06
         213   8.9457e+02   9.0497e+00   0.0000e+00  -2.4328e-06   1.9728e-08   0.0000e+00   2.4329e-06
         215   8.6459e+02   8.9150e+00   0.0000e+00  -2.3998e-06   1.8929e-08   0.0000e+00   2.3999e-06
         217   8.3463e+02   8.8321e+00   0.0000e+00  -2.3680e-06   1.8099e-08   0.0000e+00   2.3680e-06
         219   8.0467e+02   8.7797e+00   0.0000e+00  -2.3375e-06   1.7214e-08   0.0000e+00   2.3376e-06
         221   7.7469e+02   8.7449e+00   0.0000e+00  -2.3086e-06   1.6271e-08   0.0000e+00   2.3086e-06
         223   7.4471e+02   8.7204e+00   0.0000e+00  -2.2812e-06   1.5281e-08   0.0000e+00   2.2813e-06
         225   7.1473e+02   8.7026e+00   0.0000e+00  -2.2556e-06   1.4275e-08   0.0000e+00   2.2557e-06
         227   6.8474e+02   8.6894e+00   0.0000e+00  -2.2318e-06   1.3266e-08   0.0000e+00   2.2318e-06
         229   6.5475e+02   8.6794e+00   0.0000e+00  -2.2096e-06   1.2275e-08   0.0000e+00   2.2096e-06
         231   6.2475e+02   8.6718e+00   0.0000e+00  -2.1891e-06   1.1313e-08   0.0000e+00   2.1892e-06
         233   5.9476e+02   8.6659e+00   0.0000e+00  -2.1703e-06   1.0393e-08   0.0000e+00   2.1703e-06
         235   5.6476e+02   8.6609e+00   0.0000e+00  -2.1530e-06   9.5197e-09   0.0000e+00   2.1530e-06
         237   5.3476e+02   8.6568e+00   0.0000e+00  -2.1372e-06   8.7013e-09   0.0000e+00   2.1372e-06
         239   5.0475e+02   8.6530e+00   0.0000e+00  -2.1227e-06   7.9390e-09   0.0000e+00   2.1227e-06
         241   4.7474e+02   8.6496e+00   0.0000e+00  -2.1095e-06   7.2340e-09   0.0000e+00   2.1096e-06
         243   4.4472e+02   8.6464e+00   0.0000e+00  -2.0975e-06   6.5863e-09   0.0000e+00   2.0975e-06
         245   4.1467e+02   8.6439e+00   0.0000e+00  -2.0866e-06   5.9908e-09   0.0000e+00   2.0866e-06
         247   3.8429e+02   8.6437e+00   0.0000e+00  -2.0765e-06   5.4993e-09   0.0000e+00   2.0766e-06
         249   3.5358e+02   8.6411e+00   0.0000e+00  -2.0673e-06   5.0039e-09   0.0000e+00   2.0673e-06
         251   3.2284e+02   8.6377e+00   0.0000e+00  -2.0588e-06   4.5615e-09   0.0000e+00   2.0588e-06
         253   2.9210e+02   8.6324e+00   0.0000e+00  -2.0511e-06   4.1674e-09   0.0000e+00   2.0511e-06
         255   2.6134e+02   8.6226e+00   0.0000e+00  -2.0441e-06   3.8190e-09   0.0000e+00   2.0441e-06
         257   2.3059e+02   8.6026e+00   0.0000e+00  -2.0376e-06   3.5129e-09   0.0000e+00   2.0376e-06
         259   1.9986e+02   8.5723e+00   0.0000e+00  -2.0317e-06   3.2470e-09   0.0000e+00   2.0317e-06
         261   1.6915e+02   8.5519e+00   0.0000e+00  -2.0261e-06   3.0263e-09   0.0000e+00   2.0261e-06
         263   1.3850e+02   8.5907e+00   0.0000e+00  -2.0209e-06   2.8680e-09   0.0000e+00   2.0209e-06
         265   1.0782e+02   8.7606e+00   0.0000e+00  -2.0159e-06   2.7819e-09   0.0000e+00   2.0159e-06
         267   7.6912e+01   9.0493e+00   0.0000e+00  -2.0112e-06   2.6655e-09   0.0000e+00   2.0112e-06
         269   4.6165e+01   8.8841e+00   0.0000e+00  -2.0067e-06   2.5404e-09   0.0000e+00   2.0068e-06
         271   1.6564e+01   8.9838e+00   0.0000e+00  -2.0023e-06   2.3702e-09   0.0000e+00   2.0023e-06
         273   6.3071e+00   1.8860e+01   0.0000e+00  -2.0018e-06   2.0037e-09   0.0000e+00   2.0018e-06
         274   6.3071e+00   3.8613e+01   0.0000e+00  -2.0011e-06   6.4234e-09   0.0000e+00   2.0011e-06
         275   9.4783e+00   7.4449e+01   0.0000e+00  -2.0024e-06   1.0552e-08   0.0000e+00   2.0024e-06
         278   8.9920e+00   1.0401e+02   0.0000e+00  -2.0023e-06   1.4521e-08   0.0000e+00   2.0024e-06
         280   8.7288e+00   1.3352e+02   0.0000e+00  -2.0022e-06   1.8402e-08   0.0000e+00   2.0023e-06
         282   8.6240e+00   1.6307e+02   0.0000e+00  -2.0020e-06   2.2035e-08   0.0000e+00   2.0021e-06
         284   8.5244e+00   1.9269e+02   0.0000e+00  -2.0018e-06   2.5353e-08   0.0000e+00   2.0020e-06
         286   8.4256e+00   2.2224e+02   0.0000e+00  -2.0016e-06   2.8358e-08   0.0000e+00   2.0018e-06
         288   8.4830e+00   2.5180e+02   0.0000e+00  -2.0014e-06   3.1011e-08   0.0000e+00   2.0017e-06
         290   8.5711e+00   2.8154e+02   0.0000e+00  -2.0012e-06   3.3235e-08   0.0000e+00   2.0014e-06
         292   8.4866e+00   3.1132e+02   0.0000e+00  -2.0009e-06   3.5023e-08   0.0000e+00   2.0012e-06
         294   8.2769e+00   3.4093e+02   0.0000e+00  -2.0006e-06   3.6370e-08   0.0000e+00   2.0010e-06
         296   8.1257e+00   3.7035e+02   0.0000e+00  -2.0003e-06   3.7236e-08   0.0000e+00   2.0007e-06
         298   8.1906e+00   3.9977e+02   0.0000e+00  -2.0001e-06   3.7608e-08   0.0000e+00   2.0004e-06
         300   8.2964e+00   4.2943e+02   0.0000e+00  -1.9998e-06   3.7465e-08   0.0000e+00   2.0001e-06
         302   8.2301e+00   4.5914e+02   0.0000e+00  -1.9995e-06   3.6804e-08   0.0000e+00   1.9998e-06
         304   8.1386e+00   4.8868e+02   0.0000e+00  -1.9992e-06   3.5627e-08   0.0000e+00   1.9995e-06
         306   8.1664e+00   5.1819e+02   0.0000e+00  -1.9989e-06   3.3961e-08   0.0000e+00   1.9992e-06
         308   8.2569e+00   5.4782e+02   0.0000e+00  -1.9987e-06   3.1839e-08   0.0000e+00   1.9989e-06
         310   8.2802e+00   5.7750e+02   0.0000e+00  -1.9984e-06   2.9280e-08   0.0000e+00   1.9986e-06
         312   8.3276e+00   6.0706e+02   0.0000e+00  -1.9982e-06   2.6255e-08   0.0000e+00   1.9983e-06
         314   8.6127e+00   6.3670e+02   0.0000e+00  -1.9980e-06   2.2883e-08   0.0000e+00   1.9981e-06
         316   8.6709e+00   6.6655e+02   0.0000e+00  -1.9977e-06   1.9218e-08   0.0000e+00   1.9978e-06
         318   8.5581e+00   6.9620e+02   0.0000e+00  -1.9976e-06   1.5182e-08   0.0000e+00   1.9976e-06
         320   8.6602e+00   7.2601e+02   0.0000e+00  -1.9975e-06   1.0992e-08   0.0000e+00   1.9976e-06
         322   7.9969e+00   7.5582e+02   0.0000e+00  -1.9977e-06   6.8295e-09   0.0000e+00   1.9977e-06
         324   6.6098e+00   7.8357e+02   0.0000e+00  -1.9978e-06   2.1426e-09   0.0000e+00   1.9978e-06
         326   1.6711e+01   7.9345e+02   0.0000e+00  -1.9978e-06   2.1913e-09   0.0000e+00   1.9978e-06
         327   4.4978e+01   7.9196e+02   0.0000e+00  -1.9929e-06   2.4230e-09   0.0000e+00   1.9929e-06
         329   7.5402e+01   7.9111e+02   0.0000e+00  -1.9883e-06   2.7974e-09   0.0000e+00   1.9883e-06
         331   1.0601e+02   7.9110e+02   0.0000e+00  -1.9835e-06   2.9708e-09   0.0000e+00   1.9835e-06
         333   1.3640e+02   7.9116e+02   0.0000e+00  -1.9783e-06   3.0974e-09   0.0000e+00   1.9783e-06
         335   1.6675e+02   7.9122e+02   0.0000e+00  -1.9728e-06   3.2957e-09   0.0000e+00   1.9728e-06
         337   1.9708e+02   7.9128e+02   0.0000e+00  -1.9668e-06   3.5560e-09   0.0000e+00   1.9668e-06
         339   2.2739e+02   7.9133e+02   0.0000e+00  -1.9604e-06   3.8717e-09   0.0000e+00   1.9604e-06
         341   2.5769e+02   7.9136e+02   0.0000e+00  -1.9533e-06   4.2545e-09   0.0000e+00   1.9533e-06
         343   2.8799e+02   7.9137e+02   0.0000e+00  -1.9455e-06   4.7111e-09   0.0000e+00   1.9455e-06
         345   3.1829e+02   7.9138e+02   0.0000e+00  -1.9368e-06   5.2507e-09   0.0000e+00   1.9368e-06
         347   3.4859e+02   7.9138e+02   0.0000e+00  -1.9271e-06   5.8855e-09   0.0000e+00   1.9271e-06
         349   3.7889e+02   7.9138e+02   0.0000e+00  -1.9162e-06   6.6261e-09   0.0000e+00   1.9162e-06
         351   4.0919e+02   7.9138e+02   0.0000e+00  -1.9039e-06   7.4927e-09   0.0000e+00   1.9039e-06
         353   4.3949e+02   7.9138e+02   0.0000e+00  -1.8900e-06   8.5073e-09   0.0000e+00   1.8900e-06
         355   4.6979e+02   7.9139e+02   0.0000e+00  -1.8741e-06   9.6918e-09   0.0000e+00   1.8741e-06
         357   5.0009e+02   7.9139e+02   0.0000e+00  -1.8560e-06   1.1083e-08   0.0000e+00   1.8560e-06
         359   5.3039e+02   7.9139e+02   0.0000e+00  -1.8352e-06   1.2716e-08   0.0000e+00   1.8353e-06
         361   5.6069e+02   7.9139e+02   0.0000e+00  -1.8114e-06   1.4652e-08   0.0000e+00   1.8114e-06
         363   5.9100e+02   7.9139e+02   0.0000e+00  -1.7838e-06   1.6946e-08   0.0000e+00   1.7839e-06
         365   6.2130e+02   7.9139e+02   0.0000e+00  -1.7519e-06   1.9680e-08   0.0000e+00   1.7520e-06
         367   6.5160e+02   7.9139e+02   0.0000e+00  -1.7147e-06   2.2966e-08   0.0000e+00   1.7149e-06
         369   6.8191e+02   7.9140e+02   0.0000e+00  -1.6712e-06   2.6939e-08   0.0000e+00   1.6714e-06
         371   7.1221e+02   7.9140e+02   0.0000e+00  -1.6200e-06   3.1777e-08   0.0000e+00   1.6203e-06
         373   7.4252e+02   7.9141e+02   0.0000e+00  -1.5594e-06   3.7730e-08   0.0000e+00   1.5598e-06
         375   7.7284e+02   7.9142e+02   0.0000e+00  -1.4871e-06   4.5172e-08   0.0000e+00   1.4878e-06
         377   8.0317e+02   7.9141e+02   0.0000e+00  -1.4001e-06   5.4665e-08   0.0000e+00   1.4012e-06
         379   8.3350e+02   7.9136e+02   0.0000e+00  -1.2943e-06   6.7160e-08   0.0000e+00   1.2961e-06
         381   8.6387e+02   7.9123e+02   0.0000e+00  -1.1639e-06   8.4232e-08   0.0000e+00   1.1670e-06
         383   8.9436e+02   7.9103e+02   0.0000e+00  -1.0018e-06   1.0762e-07   0.0000e+00   1.0075e-06
         385   9.2516e+02   7.9089e+02   0.0000e+00  -8.0410e-07   1.3249e-07   0.0000e+00   8.1494e-07
         387   9.5570e+02   7.9174e+02   0.0000e+00  -5.6079e-07   1.5291e-07   0.0000e+00   5.8126e-07
         389   9.8384e+02   7.9339e+02   0.0000e+00  -2.0402e-07   1.8505e-07   0.0000e+00   2.7544e-07
         391   9.9443e+02   7.8358e+02   0.0000e+00  -2.1812e-07   1.9797e-07   0.0000e+00   2.9456e-07
         392   9.9585e+02   7.5590e+02   0.0000e+00  -3.0359e-07   6.2721e-07   0.0000e+00   6.9682e-07
         394   1.0008e+03   7.2612e+02   0.0000e+00  -4.7937e-07   9.8827e-07   0.0000e+00   1.0984e-06
         396   1.0096e+03   6.9683e+02   0.0000e+00  -7.1714e-07   1.3276e-06   0.0000e+00   1.5089e-06
         398   1.0212e+03   6.6884e+02   0.0000e+00  -1.0065e-06   1.6288e-06   0.0000e+00   1.9147e-06
         400   1.0354e+03   6.4195e+02   0.0000e+00  -1.3565e-06   1.8596e-06   0.0000e+00   2.3018e-06
         402   1.0524e+03   6.1651e+02   0.0000e+00  -1.7458e-06   2.0174e-06   0.0000e+00   2.6679e-06
         404   1.0718e+03   5.9298e+02   0.0000e+00  -2.1645e-06   2.0981e-06   0.0000e+00   3.0145e-06
         406   1.0933e+03   5.7172e+02   0.0000e+00  -2.5921e-06   2.1094e-06   0.0000e+00   3.3419e-06
         408   1.1165e+03   5.5237e+02   0.0000e+00  -3.0078e-06   2.0330e-06   0.0000e+00   3.6304e-06
         410   1.1418e+03   5.3549e+02   0.0000e+00  -3.4128e-06   1.8669e-06   0.0000e+00   3.8900e-06
         412   1.1686e+03   5.2134e+02   0.0000e+00  -3.7758e-06   1.6464e-06   0.0000e+00   4.1191e-06
         414   1.1965e+03   5.0983e+02   0.0000e+00  -4.0903e-06   1.3491e-06   0.0000e+00   4.3071e-06
         416   1.2253e+03   5.0115e+02   0.0000e+00  -4.3441e-06   1.0059e-06   0.0000e+00   4.4591e-06
         418   1.2550e+03   4.9498e+02   0.0000e+00  -4.5192e-06   6.1254e-07   0.0000e+00   4.5605e-06
         420   1.2852e+03   4.9187e+02   0.0000e+00  -4.6216e-06   1.8199e-07   0.0000e+00   4.6252e-06
         422   1.3156e+03   4.9187e+02   0.0000e+00  -4.6416e-06  -2.4431e-07   0.0000e+00   4.6480e-06
         424   1.3458e+03   4.9494e+02   0.0000e+00  -4.5755e-06  -6.7886e-07   0.0000e+00   4.6255e-06
         426   1.3755e+03   5.0111e+02   0.0000e+00  -4.4329e-06  -1.0820e-06   0.0000e+00   4.5630e-06
         428   1.4043e+03   5.1022e+02   0.0000e+00  -4.2148e-06  -1.4574e-06   0.0000e+00   4.4597e-06
         430   1.4316e+03   5.2186e+02   0.0000e+00  -3.9383e-06  -1.7584e-06   0.0000e+00   4.3130e-06
         432   1.4581e+03   5.3564e+02   0.0000e+00  -3.5887e-06  -1.9955e-06   0.0000e+00   4.1062e-06
         434   1.4835e+03   5.5237e+02   0.0000e+00  -3.1920e-06  -2.1826e-06   0.0000e+00   3.8669e-06
         436   1.5069e+03   5.7188e+02   0.0000e+00  -2.7711e-06  -2.2851e-06   0.0000e+00   3.5918e-06
         438   1.5281e+03   5.9340e+02   0.0000e+00  -2.3311e-06  -2.2937e-06   0.0000e+00   3.2704e-06
         440   1.5471e+03   6.1671e+02   0.0000e+00  -1.8966e-06  -2.2064e-06   0.0000e+00   2.9095e-06
         442   1.5638e+03   6.4166e+02   0.0000e+00  -1.4830e-06  -2.0309e-06   0.0000e+00   2.5147e-06
         444   1.5781e+03   6.6811e+02   0.0000e+00  -1.1119e-06  -1.7717e-06   0.0000e+00   2.0917e-06
         446   1.5902e+03   6.9602e+02   0.0000e+00  -7.9581e-07  -1.4434e-06   0.0000e+00   1.6483e-06
         448   1.5992e+03   7.2562e+02   0.0000e+00  -5.3560e-07  -1.0799e-06   0.0000e+00   1.2054e-06
         450   1.6041e+03   7.5568e+02   0.0000e+00  -3.3731e-07  -6.8893e-07   0.0000e+00   7.6708e-07
         452   1.6055e+03   7.8351e+02   0.0000e+00  -2.3795e-07  -2.1917e-07   0.0000e+00   3.2351e-07
         454   1.6158e+03   7.9331e+02   0.0000e+00  -2.1913e-07  -2.0239e-07   0.0000e+00   2.9830e-07
