    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         131   4.0193e+01   2.4181e+02   0.0000e+00  -1.9966e-06  -3.1473e-08   0.0000e+00   1.9968e-06
         133   4.1312e+01   4.0088e+02   0.0000e+00  -2.0002e-06  -3.8180e-08   0.0000e+00   2.0006e-06
         135   4.1570e+01   5.6047e+02   0.0000e+00  -2.0037e-06  -3.0395e-08   0.0000e+00   2.0039e-06
         137   4.1768e+01   7.2024e+02   0.0000e+00  -2.0058e-06  -1.1483e-08   0.0000e+00   2.0058e-06
         139   4.2310e+01   8.8014e+02   0.0000e+00  -2.0059e-06   1.1559e-08   0.0000e+00   2.0059e-06
         141   4.3467e+01   1.0398e+03   0.0000e+00  -2.0039e-06   3.0488e-08   0.0000e+00   2.0041e-06
         143   4.5436e+01   1.1992e+03   0.0000e+00  -2.0002e-06   3.8363e-08   0.0000e+00   2.0006e-06
         145   4.9549e+01   1.3619e+03   0.0000e+00  -1.9956e-06   3.1484e-08   0.0000e+00   1.9959e-06
         147   3.6413e+01   1.5130e+03   0.0000e+00  -1.9948e-06   1.3064e-08   0.0000e+00   1.9949e-06
         149   8.9088e+01   1.5663e+03   0.0000e+00  -1.9862e-06   5.5014e-09   0.0000e+00   1.9862e-06
         150   2.3549e+02   1.5631e+03   0.0000e+00  -1.9588e-06   8.3498e-09   0.0000e+00   1.9588e-06
         152   3.8815e+02   1.5588e+03   0.0000e+00  -1.9136e-06   1.5974e-08   0.0000e+00   1.9136e-06
         154   5.5008e+02   1.5477e+03   0.0000e+00  -1.8251e-06   4.1128e-08   0.0000e+00   1.8256e-06
         156   7.0949e+02   1.5594e+03   0.0000e+00  -1.6317e-06   7.3247e-08   0.0000e+00   1.6333e-06
         158   8.4248e+02   1.5655e+03   0.0000e+00  -1.2731e-06   1.3775e-07   0.0000e+00   1.2805e-06
         160   9.5176e+02   1.5647e+03   0.0000e+00  -6.2574e-07   3.2157e-07   0.0000e+00   7.0354e-07
         162   9.8639e+02   1.5387e+03   0.0000e+00  -4.3098e-07   6.9843e-07   0.0000e+00   8.2070e-07
         163   9.9981e+02   1.4886e+03   0.0000e+00  -7.7359e-07   1.2863e-06   0.0000e+00   1.5010e-06
         164   1.0353e+03   1.4038e+03   0.0000e+00  -1.7252e-06   1.7820e-06   0.0000e+00   2.4803e-06
