    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
          37   2.0343e+03   2.1882e+02   0.0000e+00  -4.8621e-06   8.0297e-07   0.0000e+00   4.9279e-06
          39   1.9653e+03   2.2053e+02   0.0000e+00  -4.6264e-06  -6.0535e-07   0.0000e+00   4.6659e-06
          41   1.8928e+03   2.0356e+02   0.0000e+00  -3.7262e-06  -1.6486e-06   0.0000e+00   4.0746e-06
          43   1.8379e+03   1.5512e+02   0.0000e+00  -2.5691e-06  -2.1331e-06   0.0000e+00   3.3392e-06
          45   1.8007e+03   9.8580e+01   0.0000e+00  -1.3871e-06  -1.7576e-06   0.0000e+00   2.2391e-06
          47   1.7848e+03   3.7995e+01   0.0000e+00  -6.0583e-07  -7.7411e-07   0.0000e+00   9.8299e-07
          49   1.7485e+03   1.7329e+01   0.0000e+00  -1.0085e-06  -2.4137e-07   0.0000e+00   1.0370e-06
          50   1.6374e+03   2.9791e+01   0.0000e+00  -1.9713e-06  -1.5843e-07   0.0000e+00   1.9776e-06
          52   1.5004e+03   3.0065e+01   0.0000e+00  -2.4540e-06  -7.2125e-08   0.0000e+00   2.4551e-06
          54   1.3682e+03   2.9857e+01   0.0000e+00  -2.6734e-06  -3.0256e-08   0.0000e+00   2.6736e-06
          56   1.2459e+03   3.0044e+01   0.0000e+00  -2.7309e-06   9.1469e-10   0.0000e+00   2.7309e-06
          58   1.1325e+03   3.0861e+01   0.0000e+00  -2.6829e-06   2.2839e-08   0.0000e+00   2.6830e-06
          60   1.0195e+03   3.2032e+01   0.0000e+00  -2.5751e-06   3.4996e-08   0.0000e+00   2.5753e-06
          62   9.0647e+02   3.2793e+01   0.0000e+00  -2.4466e-06   3.6981e-08   0.0000e+00   2.4468e-06
          64   7.9393e+02   3.3018e+01   0.0000e+00  -2.3268e-06   3.2257e-08   0.0000e+00   2.3270e-06
          66   6.8195e+02   3.3050e+01   0.0000e+00  -2.2291e-06   2.5261e-08   0.0000e+00   2.2293e-06
          68   5.7034e+02   3.3044e+01   0.0000e+00  -2.1555e-06   1.8590e-08   0.0000e+00   2.1556e-06
          70   4.5903e+02   3.2981e+01   0.0000e+00  -2.1026e-06   1.3225e-08   0.0000e+00   2.1027e-06
          72   3.5292e+02   3.2665e+01   0.0000e+00  -2.0667e-06   9.3944e-09   0.0000e+00   2.0667e-06
          74   2.5197e+02   3.2006e+01   0.0000e+00  -2.0418e-06   6.8427e-09   0.0000e+00   2.0418e-06
          76   1.5174e+02   3.0261e+01   0.0000e+00  -2.0230e-06   5.1004e-09   0.0000e+00   2.0230e-06
          78   5.6910e+01   2.5552e+01   0.0000e+00  -2.0083e-06   3.7882e-09   0.0000e+00   2.0083e-06
          80   2.3577e+01   6.3647e+01   0.0000e+00  -2.0033e-06   9.1458e-09   0.0000e+00   2.0033e-06
          81   3.1738e+01   1.7522e+02   0.0000e+00  -2.0036e-06   2.3694e-08   0.0000e+00   2.0037e-06
          83   2.3804e+01   2.8639e+02   0.0000e+00  -2.0016e-06   3.3781e-08   0.0000e+00   2.0019e-06
          85   3.4476e+01   3.9847e+02   0.0000e+00  -2.0002e-06   3.8112e-08   0.0000e+00   2.0005e-06
          87   3.1374e+01   5.1673e+02   0.0000e+00  -1.9980e-06   3.4492e-08   0.0000e+00   1.9983e-06
          89   2.9272e+01   6.3057e+02   0.0000e+00  -1.9965e-06   2.3892e-08   0.0000e+00   1.9967e-06
          91   2.4549e+01   7.3704e+02   0.0000e+00  -1.9964e-06   9.4886e-09   0.0000e+00   1.9964e-06
          93   6.2490e+01   7.7513e+02   0.0000e+00  -1.9904e-06   3.9110e-09   0.0000e+00   1.9904e-06
          94   1.6808e+02   7.6979e+02   0.0000e+00  -1.9726e-06   5.6733e-09   0.0000e+00   1.9726e-06
          96   2.8162e+02   7.6668e+02   0.0000e+00  -1.9476e-06   8.7656e-09   0.0000e+00   1.9476e-06
          98   3.9624e+02   7.6623e+02   0.0000e+00  -1.9101e-06   1.3717e-08   0.0000e+00   1.9101e-06
         100   5.1047e+02   7.6578e+02   0.0000e+00  -1.8506e-06   2.2712e-08   0.0000e+00   1.8507e-06
         102   6.2552e+02   7.6484e+02   0.0000e+00  -1.7500e-06   4.0469e-08   0.0000e+00   1.7505e-06
         104   7.4150e+02   7.6568e+02   0.0000e+00  -1.5680e-06   7.3964e-08   0.0000e+00   1.5698e-06
         106   8.5372e+02   7.6899e+02   0.0000e+00  -1.2239e-06   1.3629e-07   0.0000e+00   1.2315e-06
         108   9.5344e+02   7.7252e+02   0.0000e+00  -5.8318e-07   2.6011e-07   0.0000e+00   6.3856e-07
         110   9.8775e+02   7.4658e+02   0.0000e+00  -3.6501e-07   6.3801e-07   0.0000e+00   7.3504e-07
         111   1.0012e+03   6.9648e+02   0.0000e+00  -6.9024e-07   1.2516e-06   0.0000e+00   1.4294e-06
         112   1.0447e+03   5.9872e+02   0.0000e+00  -1.8087e-06   1.8497e-06   0.0000e+00   2.5871e-06
         115   1.1040e+03   5.4384e+02   0.0000e+00  -2.7906e-06   1.8783e-06   0.0000e+00   3.3638e-06
         117   1.1755e+03   4.9809e+02   0.0000e+00  -3.6735e-06   1.3475e-06   0.0000e+00   3.9128e-06
         119   1.2598e+03   4.8070e+02   0.0000e+00  -4.2720e-06   4.8429e-07   0.0000e+00   4.2993e-06
         121   1.3426e+03   4.8193e+02   0.0000e+00  -4.3248e-06  -5.5439e-07   0.0000e+00   4.3602e-06
         123   1.4237e+03   5.0269e+02   0.0000e+00  -3.8396e-06  -1.4801e-06   0.0000e+00   4.1150e-06
         125   1.4968e+03   5.4423e+02   0.0000e+00  -2.9595e-06  -2.0305e-06   0.0000e+00   3.5891e-06
         127   1.5549e+03   6.0265e+02   0.0000e+00  -1.9229e-06  -2.0466e-06   0.0000e+00   2.8082e-06
         129   1.5964e+03   6.7166e+02   0.0000e+00  -1.0128e-06  -1.5270e-06   0.0000e+00   1.8323e-06
         131   1.6209e+03   7.4731e+02   0.0000e+00  -4.8310e-07  -6.4312e-07   0.0000e+00   8.0436e-07
         133   1.6565e+03   7.7325e+02   0.0000e+00  -7.2673e-07  -2.4561e-07   0.0000e+00   7.6711e-07
         134   1.7603e+03   7.7252e+02   0.0000e+00  -1.3819e-06  -1.0943e-07   0.0000e+00   1.3862e-06
         136   1.8740e+03   7.7209e+02   0.0000e+00  -1.6731e-06  -3.5736e-08   0.0000e+00   1.6735e-06
         138   1.9906e+03   7.7178e+02   0.0000e+00  -1.7073e-06   1.9608e-08   0.0000e+00   1.7074e-06
         140   2.1083e+03   7.7170e+02   0.0000e+00  -1.5173e-06   7.3306e-08   0.0000e+00   1.5191e-06
         142   2.2257e+03   7.7282e+02   0.0000e+00  -1.0982e-06   1.2587e-07   0.0000e+00   1.1054e-06
         144   2.3360e+03   7.7602e+02   0.0000e+00  -4.7396e-07   1.5960e-07   0.0000e+00   5.0011e-07
         146   2.3767e+03   7.3831e+02   0.0000e+00  -2.2631e-07   4.6514e-07   0.0000e+00   5.1727e-07
         147   2.3780e+03   6.4248e+02   0.0000e+00  -4.3456e-07   1.1927e-06   0.0000e+00   1.2694e-06
         149   2.4022e+03   5.7073e+02   0.0000e+00  -5.7251e-07   1.8489e-06   0.0000e+00   1.9355e-06
         151   2.4144e+03   5.1109e+02   0.0000e+00  -8.7569e-07   2.3768e-06   0.0000e+00   2.5330e-06
         153   2.4363e+03   4.5593e+02   0.0000e+00  -1.2221e-06   2.9525e-06   0.0000e+00   3.1954e-06
         155   2.4525e+03   3.9899e+02   0.0000e+00  -1.8016e-06   3.4389e-06   0.0000e+00   3.8823e-06
         157   2.4790e+03   3.4148e+02   0.0000e+00  -2.6100e-06   3.9346e-06   0.0000e+00   4.7216e-06
         159   2.5132e+03   2.8829e+02   0.0000e+00  -3.7633e-06   4.3220e-06   0.0000e+00   5.7309e-06
         161   2.5551e+03   2.4086e+02   0.0000e+00  -5.4280e-06   4.3821e-06   0.0000e+00   6.9761e-06
         163   2.6072e+03   2.0361e+02   0.0000e+00  -7.6295e-06   3.6703e-06   0.0000e+00   8.4664e-06
         165   2.6711e+03   1.8031e+02   0.0000e+00  -9.5584e-06   1.3601e-06   0.0000e+00   9.6547e-06
         167   2.7497e+03   1.8861e+02   0.0000e+00  -9.1859e-06  -2.2912e-06   0.0000e+00   9.4673e-06
         169   2.8420e+03   2.3223e+02   0.0000e+00  -5.6007e-06  -3.9653e-06   0.0000e+00   6.8623e-06
         171   2.9129e+03   3.2045e+02   0.0000e+00  -2.8163e-06  -3.6107e-06   0.0000e+00   4.5792e-06
         173   2.9622e+03   4.1809e+02   0.0000e+00  -1.4376e-06  -2.6954e-06   0.0000e+00   3.0548e-06
         175   2.9975e+03   5.2169e+02   0.0000e+00  -7.4611e-07  -1.8313e-06   0.0000e+00   1.9774e-06
         177   3.0237e+03   6.3241e+02   0.0000e+00  -4.0148e-07  -1.0407e-06   0.0000e+00   1.1154e-06
         179   3.0233e+03   7.3918e+02   0.0000e+00  -1.8558e-07  -3.7922e-07   0.0000e+00   4.2219e-07
         181   3.0617e+03   7.7502e+02   0.0000e+00  -3.8133e-07  -1.3943e-07   0.0000e+00   4.0602e-07
         182   3.1668e+03   7.7030e+02   0.0000e+00  -8.9102e-07  -1.2059e-07   0.0000e+00   8.9914e-07
         184   3.2776e+03   7.6879e+02   0.0000e+00  -1.2652e-06  -8.6175e-08   0.0000e+00   1.2681e-06
         186   3.3885e+03   7.6831e+02   0.0000e+00  -1.5160e-06  -5.8051e-08   0.0000e+00   1.5171e-06
         188   3.4995e+03   7.6801e+02   0.0000e+00  -1.6809e-06  -3.8126e-08   0.0000e+00   1.6813e-06
         190   3.6109e+03   7.6799e+02   0.0000e+00  -1.7873e-06  -2.4181e-08   0.0000e+00   1.7875e-06
         192   3.7223e+03   7.6872e+02   0.0000e+00  -1.8535e-06  -1.4290e-08   0.0000e+00   1.8535e-06
         194   3.8327e+03   7.7044e+02   0.0000e+00  -1.8914e-06  -7.2539e-09   0.0000e+00   1.8914e-06
         196   3.9372e+03   7.7461e+02   0.0000e+00  -1.9082e-06  -2.3667e-09   0.0000e+00   1.9082e-06
         198   3.9742e+03   7.3652e+02   0.0000e+00  -1.9130e-06  -2.3207e-09   0.0000e+00   1.9130e-06
         199   3.9655e+03   6.2601e+02   0.0000e+00  -1.9299e-06  -7.7295e-09   0.0000e+00   1.9299e-06
         201   3.9704e+03   5.1080e+02   0.0000e+00  -1.9619e-06  -9.4454e-09   0.0000e+00   1.9619e-06
         203   3.9709e+03   3.9876e+02   0.0000e+00  -2.0003e-06  -1.0263e-08   0.0000e+00   2.0003e-06
         205   3.9706e+03   2.8589e+02   0.0000e+00  -2.0389e-06  -9.3758e-09   0.0000e+00   2.0390e-06
         207   3.9707e+03   1.7280e+02   0.0000e+00  -2.0702e-06  -6.5861e-09   0.0000e+00   2.0702e-06
         209   3.9736e+03   6.5021e+01   0.0000e+00  -2.0871e-06  -2.4437e-09   0.0000e+00   2.0871e-06
         211   3.9319e+03   2.6926e+01   0.0000e+00  -2.0927e-06  -2.7008e-09   0.0000e+00   2.0927e-06
         212   3.8135e+03   3.6756e+01   0.0000e+00  -2.1139e-06  -1.0316e-08   0.0000e+00   2.1139e-06
         214   3.6917e+03   3.2670e+01   0.0000e+00  -2.1632e-06  -1.7756e-08   0.0000e+00   2.1633e-06
