    ID Elem.     Coord. X     Coord. Y     Coord. Z            X            Y            Z    Magnitude
         292   2.1488e+03   1.3913e+02   0.0000e+00  -3.3218e-06   3.3918e-06   0.0000e+00   4.7475e-06
         294   2.1393e+03   1.4872e+02   0.0000e+00  -3.6609e-06   3.2981e-06   0.0000e+00   4.9275e-06
         296   2.1291e+03   1.5744e+02   0.0000e+00  -3.9812e-06   3.1610e-06   0.0000e+00   5.0836e-06
         298   2.1186e+03   1.6545e+02   0.0000e+00  -4.2607e-06   2.9900e-06   0.0000e+00   5.2051e-06
         300   2.1076e+03   1.7286e+02   0.0000e+00  -4.5174e-06   2.7641e-06   0.0000e+00   5.2960e-06
         302   2.0962e+03   1.7959e+02   0.0000e+00  -4.7358e-06   2.5109e-06   0.0000e+00   5.3603e-06
         304   2.0842e+03   1.8555e+02   0.0000e+00  -4.9273e-06   2.2163e-06   0.0000e+00   5.4028e-06
         306   2.0718e+03   1.9063e+02   0.0000e+00  -5.0856e-06   1.9103e-06   0.0000e+00   5.4325e-06
         308   2.0593e+03   1.9501e+02   0.0000e+00  -5.2013e-06   1.5866e-06   0.0000e+00   5.4379e-06
         310   2.0463e+03   1.9852e+02   0.0000e+00  -5.2881e-06   1.2389e-06   0.0000e+00   5.4313e-06
         312   2.0331e+03   2.0110e+02   0.0000e+00  -5.3369e-06   8.9351e-07   0.0000e+00   5.4112e-06
         314   2.0198e+03   2.0273e+02   0.0000e+00  -5.3534e-06   5.3599e-07   0.0000e+00   5.3801e-06
         316   2.0065e+03   2.0341e+02   0.0000e+00  -5.3396e-06   1.9483e-07   0.0000e+00   5.3431e-06
         318   1.9934e+03   2.0338e+02   0.0000e+00  -5.2867e-06  -1.3812e-07   0.0000e+00   5.2885e-06
         320   1.9801e+03   2.0262e+02   0.0000e+00  -5.1969e-06  -4.6409e-07   0.0000e+00   5.2176e-06
         322   1.9669e+03   2.0091e+02   0.0000e+00  -5.0805e-06  -7.9122e-07   0.0000e+00   5.1417e-06
         324   1.9538e+03   1.9825e+02   0.0000e+00  -4.9372e-06  -1.0940e-06   0.0000e+00   5.0570e-06
         326   1.9409e+03   1.9483e+02   0.0000e+00  -4.7569e-06  -1.3805e-06   0.0000e+00   4.9531e-06
         328   1.9282e+03   1.9046e+02   0.0000e+00  -4.5525e-06  -1.6519e-06   0.0000e+00   4.8429e-06
         330   1.9160e+03   1.8532e+02   0.0000e+00  -4.3268e-06  -1.8780e-06   0.0000e+00   4.7168e-06
         332   1.9041e+03   1.7945e+02   0.0000e+00  -4.0704e-06  -2.0834e-06   0.0000e+00   4.5726e-06
         334   1.8926e+03   1.7277e+02   0.0000e+00  -3.7979e-06  -2.2534e-06   0.0000e+00   4.4161e-06
         336   1.8815e+03   1.6540e+02   0.0000e+00  -3.5057e-06  -2.3878e-06   0.0000e+00   4.2416e-06
         338   1.8710e+03   1.5735e+02   0.0000e+00  -3.2026e-06  -2.4808e-06   0.0000e+00   4.0510e-06
         340   1.8609e+03   1.4863e+02   0.0000e+00  -2.8887e-06  -2.5341e-06   0.0000e+00   3.8427e-06
         342   1.8514e+03   1.3925e+02   0.0000e+00  -2.5699e-06  -2.5453e-06   0.0000e+00   3.6170e-06
         344   1.8426e+03   1.2926e+02   0.0000e+00  -2.2510e-06  -2.5131e-06   0.0000e+00   3.3738e-06
         346   1.8345e+03   1.1871e+02   0.0000e+00  -1.9380e-06  -2.4381e-06   0.0000e+00   3.1146e-06
         348   1.8270e+03   1.0765e+02   0.0000e+00  -1.6372e-06  -2.3189e-06   0.0000e+00   2.8386e-06
         350   1.8202e+03   9.6119e+01   0.0000e+00  -1.3524e-06  -2.1564e-06   0.0000e+00   2.5454e-06
         352   1.8143e+03   8.4070e+01   0.0000e+00  -1.0860e-06  -1.9596e-06   0.0000e+00   2.2403e-06
         354   1.8093e+03   7.1672e+01   0.0000e+00  -8.4856e-07  -1.7242e-06   0.0000e+00   1.9217e-06
         356   1.8050e+03   5.8968e+01   0.0000e+00  -6.4051e-07  -1.4572e-06   0.0000e+00   1.5918e-06
         358   1.8016e+03   4.5959e+01   0.0000e+00  -4.6952e-07  -1.1639e-06   0.0000e+00   1.2550e-06
         360   1.7991e+03   3.2777e+01   0.0000e+00  -3.3338e-07  -8.4817e-07   0.0000e+00   9.1133e-07
         362   1.7977e+03   1.9587e+01   0.0000e+00  -2.2673e-07  -5.2771e-07   0.0000e+00   5.7436e-07
         364   1.7975e+03   7.2879e+00   0.0000e+00  -1.7552e-07  -1.6610e-07   0.0000e+00   2.4165e-07
         366   1.7929e+03   2.9279e+00   0.0000e+00  -1.6732e-07  -1.5857e-07   0.0000e+00   2.3052e-07
         367   1.7807e+03   3.6475e+00   0.0000e+00  -4.8380e-07  -1.4412e-07   0.0000e+00   5.0481e-07
         369   1.7675e+03   4.0691e+00   0.0000e+00  -7.2343e-07  -1.3686e-07   0.0000e+00   7.3626e-07
         371   1.7542e+03   4.0777e+00   0.0000e+00  -9.3248e-07  -1.1990e-07   0.0000e+00   9.4016e-07
