    ID de Nó     Coord. X     Coord. Y     Coord. Z      Escalar
       18508   5.1948e+02   8.0000e+02   0.0000e+00  -1.1874e+01
       18509   5.3247e+02   8.0000e+02   0.0000e+00  -1.1850e+01
       18510   5.4545e+02   8.0000e+02   0.0000e+00  -1.1826e+01
       18511   5.5844e+02   8.0000e+02   0.0000e+00  -1.1802e+01
       18512   5.7143e+02   8.0000e+02   0.0000e+00  -1.1779e+01
       18513   5.8442e+02   8.0000e+02   0.0000e+00  -1.1755e+01
       18514   5.9740e+02   8.0000e+02   0.0000e+00  -1.1732e+01
       18515   6.1039e+02   8.0000e+02   0.0000e+00  -1.1709e+01
       18516   6.2338e+02   8.0000e+02   0.0000e+00  -1.1687e+01
       18517   6.3636e+02   8.0000e+02   0.0000e+00  -1.1664e+01
       18518   6.4935e+02   8.0000e+02   0.0000e+00  -1.1642e+01
       18519   6.6234e+02   8.0000e+02   0.0000e+00  -1.1619e+01
       18520   6.7532e+02   8.0000e+02   0.0000e+00  -1.1597e+01
       18521   6.8831e+02   8.0000e+02   0.0000e+00  -1.1576e+01
       18522   7.0130e+02   8.0000e+02   0.0000e+00  -1.1554e+01
       18523   7.1429e+02   8.0000e+02   0.0000e+00  -1.1533e+01
       18524   7.2727e+02   8.0000e+02   0.0000e+00  -1.1512e+01
       18525   7.4026e+02   8.0000e+02   0.0000e+00  -1.1492e+01
       18526   7.5325e+02   8.0000e+02   0.0000e+00  -1.1472e+01
       18527   7.6623e+02   8.0000e+02   0.0000e+00  -1.1452e+01
       18528   7.7922e+02   8.0000e+02   0.0000e+00  -1.1433e+01
       18529   7.9221e+02   8.0000e+02   0.0000e+00  -1.1414e+01
       18530   8.0519e+02   8.0000e+02   0.0000e+00  -1.1396e+01
       18531   8.1818e+02   8.0000e+02   0.0000e+00  -1.1378e+01
       18532   8.3117e+02   8.0000e+02   0.0000e+00  -1.1360e+01
       18533   8.4416e+02   8.0000e+02   0.0000e+00  -1.1344e+01
       18534   8.5714e+02   8.0000e+02   0.0000e+00  -1.1328e+01
       18535   8.7013e+02   8.0000e+02   0.0000e+00  -1.1313e+01
       18536   8.8312e+02   8.0000e+02   0.0000e+00  -1.1299e+01
       18537   8.9610e+02   8.0000e+02   0.0000e+00  -1.1285e+01
       18538   9.0909e+02   8.0000e+02   0.0000e+00  -1.1273e+01
       18539   9.2208e+02   8.0000e+02   0.0000e+00  -1.1262e+01
       18540   9.3506e+02   8.0000e+02   0.0000e+00  -1.1252e+01
       18541   9.4805e+02   8.0000e+02   0.0000e+00  -1.1243e+01
       18542   9.6104e+02   8.0000e+02   0.0000e+00  -1.1236e+01
       18543   9.7403e+02   8.0000e+02   0.0000e+00  -1.1231e+01
       18544   9.8701e+02   8.0000e+02   0.0000e+00  -1.1227e+01
       18545   1.7868e+03   0.0000e+00   0.0000e+00  -8.8535e+00
       18546   1.7737e+03   0.0000e+00   0.0000e+00  -8.8599e+00
       18547   1.7605e+03   0.0000e+00   0.0000e+00  -8.8694e+00
       18548   1.7474e+03   0.0000e+00   0.0000e+00  -8.8816e+00
       18549   1.7342e+03   0.0000e+00   0.0000e+00  -8.8963e+00
       18550   1.7211e+03   0.0000e+00   0.0000e+00  -8.9131e+00
       18551   1.7079e+03   0.0000e+00   0.0000e+00  -8.9317e+00
       18552   1.6947e+03   0.0000e+00   0.0000e+00  -8.9518e+00
       18553   1.6816e+03   0.0000e+00   0.0000e+00  -8.9734e+00
       18554   1.6684e+03   0.0000e+00   0.0000e+00  -8.9962e+00
       18555   1.6553e+03   0.0000e+00   0.0000e+00  -9.0202e+00
       18556   1.6421e+03   0.0000e+00   0.0000e+00  -9.0452e+00
       18557   1.6289e+03   0.0000e+00   0.0000e+00  -9.0712e+00
       18558   1.6158e+03   0.0000e+00   0.0000e+00  -9.0980e+00
       18559   1.6026e+03   0.0000e+00   0.0000e+00  -9.1256e+00
       18560   1.5895e+03   0.0000e+00   0.0000e+00  -9.1539e+00
       18561   1.5763e+03   0.0000e+00   0.0000e+00  -9.1829e+00
       18562   1.5632e+03   0.0000e+00   0.0000e+00  -9.2125e+00
       18563   1.5500e+03   0.0000e+00   0.0000e+00  -9.2426e+00
       18564   1.5368e+03   0.0000e+00   0.0000e+00  -9.2733e+00
       18565   1.5237e+03   0.0000e+00   0.0000e+00  -9.3046e+00
       18566   1.5105e+03   0.0000e+00   0.0000e+00  -9.3363e+00
       18567   1.4974e+03   0.0000e+00   0.0000e+00  -9.3684e+00
       18568   1.4842e+03   0.0000e+00   0.0000e+00  -9.4009e+00
       18569   1.4711e+03   0.0000e+00   0.0000e+00  -9.4338e+00
       18570   1.4579e+03   0.0000e+00   0.0000e+00  -9.4671e+00
       18571   1.4447e+03   0.0000e+00   0.0000e+00  -9.5007e+00
       18572   1.4316e+03   0.0000e+00   0.0000e+00  -9.5346e+00
       18573   1.4184e+03   0.0000e+00   0.0000e+00  -9.5688e+00
       18574   1.4053e+03   0.0000e+00   0.0000e+00  -9.6032e+00
       18575   1.3921e+03   0.0000e+00   0.0000e+00  -9.6379e+00
       18576   1.3789e+03   0.0000e+00   0.0000e+00  -9.6728e+00
       18577   1.3658e+03   0.0000e+00   0.0000e+00  -9.7079e+00
       18578   1.3526e+03   0.0000e+00   0.0000e+00  -9.7431e+00
       18579   1.3395e+03   0.0000e+00   0.0000e+00  -9.7785e+00
       18580   1.3263e+03   0.0000e+00   0.0000e+00  -9.8140e+00
       18581   1.3132e+03   0.0000e+00   0.0000e+00  -9.8497e+00
       18582   1.3000e+03   0.0000e+00   0.0000e+00  -9.8854e+00
       18583   1.2870e+03   0.0000e+00   0.0000e+00  -9.9209e+00
       18584   1.2739e+03   0.0000e+00   0.0000e+00  -9.9564e+00
       18585   1.2609e+03   0.0000e+00   0.0000e+00  -9.9920e+00
       18586   1.2478e+03   0.0000e+00   0.0000e+00  -1.0028e+01
       18587   1.2348e+03   0.0000e+00   0.0000e+00  -1.0063e+01
       18588   1.2217e+03   0.0000e+00   0.0000e+00  -1.0099e+01
       18589   1.2087e+03   0.0000e+00   0.0000e+00  -1.0134e+01
       18590   1.1957e+03   0.0000e+00   0.0000e+00  -1.0170e+01
       18591   1.1826e+03   0.0000e+00   0.0000e+00  -1.0205e+01
       18592   1.1696e+03   0.0000e+00   0.0000e+00  -1.0240e+01
       18593   1.1565e+03   0.0000e+00   0.0000e+00  -1.0276e+01
       18594   1.1435e+03   0.0000e+00   0.0000e+00  -1.0311e+01
       18595   1.1304e+03   0.0000e+00   0.0000e+00  -1.0346e+01
       18596   1.1174e+03   0.0000e+00   0.0000e+00  -1.0381e+01
       18597   1.1043e+03   0.0000e+00   0.0000e+00  -1.0415e+01
       18598   1.0913e+03   0.0000e+00   0.0000e+00  -1.0450e+01
       18599   1.0783e+03   0.0000e+00   0.0000e+00  -1.0484e+01
       18600   1.0652e+03   0.0000e+00   0.0000e+00  -1.0519e+01
       18601   1.0522e+03   0.0000e+00   0.0000e+00  -1.0553e+01
       18602   1.0391e+03   0.0000e+00   0.0000e+00  -1.0587e+01
       18603   1.0261e+03   0.0000e+00   0.0000e+00  -1.0620e+01
       18604   1.0130e+03   0.0000e+00   0.0000e+00  -1.0654e+01
       18605   1.0000e+03   0.0000e+00   0.0000e+00  -1.0687e+01
       18606   9.8696e+02   0.0000e+00   0.0000e+00  -1.0721e+01
       18607   9.7391e+02   0.0000e+00   0.0000e+00  -1.0754e+01
       18608   9.6087e+02   0.0000e+00   0.0000e+00  -1.0786e+01
       18609   9.4783e+02   0.0000e+00   0.0000e+00  -1.0819e+01
       18610   9.3478e+02   0.0000e+00   0.0000e+00  -1.0851e+01
       18611   9.2174e+02   0.0000e+00   0.0000e+00  -1.0884e+01
       18612   9.0870e+02   0.0000e+00   0.0000e+00  -1.0916e+01
       18613   8.9565e+02   0.0000e+00   0.0000e+00  -1.0948e+01
       18614   8.8261e+02   0.0000e+00   0.0000e+00  -1.0979e+01
       18615   8.6957e+02   0.0000e+00   0.0000e+00  -1.1011e+01
       18616   8.5652e+02   0.0000e+00   0.0000e+00  -1.1042e+01
       18617   8.4348e+02   0.0000e+00   0.0000e+00  -1.1073e+01
       18618   8.3043e+02   0.0000e+00   0.0000e+00  -1.1104e+01
       18619   8.1739e+02   0.0000e+00   0.0000e+00  -1.1135e+01
       18620   8.0435e+02   0.0000e+00   0.0000e+00  -1.1165e+01
       18621   7.9130e+02   0.0000e+00   0.0000e+00  -1.1196e+01
       18622   7.7826e+02   0.0000e+00   0.0000e+00  -1.1226e+01
       18623   7.6522e+02   0.0000e+00   0.0000e+00  -1.1256e+01
       18624   7.5217e+02   0.0000e+00   0.0000e+00  -1.1286e+01
       18625   7.3913e+02   0.0000e+00   0.0000e+00  -1.1316e+01
       18626   7.2609e+02   0.0000e+00   0.0000e+00  -1.1345e+01
       18627   7.1304e+02   0.0000e+00   0.0000e+00  -1.1375e+01
       18628   7.0000e+02   0.0000e+00   0.0000e+00  -1.1404e+01
       18629   6.8696e+02   0.0000e+00   0.0000e+00  -1.1433e+01
       18630   6.7391e+02   0.0000e+00   0.0000e+00  -1.1463e+01
       18631   6.6087e+02   0.0000e+00   0.0000e+00  -1.1491e+01
       18632   6.4783e+02   0.0000e+00   0.0000e+00  -1.1520e+01
       18633   6.3478e+02   0.0000e+00   0.0000e+00  -1.1549e+01
       18634   6.2174e+02   0.0000e+00   0.0000e+00  -1.1578e+01
       18635   6.0870e+02   0.0000e+00   0.0000e+00  -1.1606e+01
       18636   5.9565e+02   0.0000e+00   0.0000e+00  -1.1634e+01
       18637   5.8261e+02   0.0000e+00   0.0000e+00  -1.1663e+01
       18638   5.6957e+02   0.0000e+00   0.0000e+00  -1.1691e+01
       18639   5.5652e+02   0.0000e+00   0.0000e+00  -1.1719e+01
       18640   5.4348e+02   0.0000e+00   0.0000e+00  -1.1747e+01
       18641   5.3043e+02   0.0000e+00   0.0000e+00  -1.1775e+01
       18642   5.1739e+02   0.0000e+00   0.0000e+00  -1.1803e+01
       18643   5.0435e+02   0.0000e+00   0.0000e+00  -1.1830e+01
       18644   4.9130e+02   0.0000e+00   0.0000e+00  -1.1858e+01
       18645   4.7826e+02   0.0000e+00   0.0000e+00  -1.1886e+01
       18646   4.6522e+02   0.0000e+00   0.0000e+00  -1.1913e+01
       18647   4.5217e+02   0.0000e+00   0.0000e+00  -1.1941e+01
       18648   4.3913e+02   0.0000e+00   0.0000e+00  -1.1968e+01
       18649   4.2609e+02   0.0000e+00   0.0000e+00  -1.1995e+01
       18650   4.1304e+02   0.0000e+00   0.0000e+00  -1.2022e+01
       18651   4.0000e+02   0.0000e+00   0.0000e+00  -1.2050e+01
       18652   3.8710e+02   0.0000e+00   0.0000e+00  -1.2076e+01
       18653   3.7419e+02   0.0000e+00   0.0000e+00  -1.2103e+01
       18654   3.6129e+02   0.0000e+00   0.0000e+00  -1.2130e+01
       18655   3.4839e+02   0.0000e+00   0.0000e+00  -1.2157e+01
       18656   3.3548e+02   0.0000e+00   0.0000e+00  -1.2183e+01
       18657   3.2258e+02   0.0000e+00   0.0000e+00  -1.2210e+01
       18658   3.0968e+02   0.0000e+00   0.0000e+00  -1.2236e+01
       18659   2.9677e+02   0.0000e+00   0.0000e+00  -1.2263e+01
       18660   2.8387e+02   0.0000e+00   0.0000e+00  -1.2289e+01
       18661   2.7097e+02   0.0000e+00   0.0000e+00  -1.2316e+01
       18662   2.5806e+02   0.0000e+00   0.0000e+00  -1.2342e+01
       18663   2.4516e+02   0.0000e+00   0.0000e+00  -1.2369e+01
       18664   2.3226e+02   0.0000e+00   0.0000e+00  -1.2395e+01
       18665   2.1935e+02   0.0000e+00   0.0000e+00  -1.2421e+01
       18666   2.0645e+02   0.0000e+00   0.0000e+00  -1.2447e+01
       18667   1.9355e+02   0.0000e+00   0.0000e+00  -1.2474e+01
       18668   1.8065e+02   0.0000e+00   0.0000e+00  -1.2500e+01
       18669   1.6774e+02   0.0000e+00   0.0000e+00  -1.2526e+01
       18670   1.5484e+02   0.0000e+00   0.0000e+00  -1.2552e+01
       18671   1.4194e+02   0.0000e+00   0.0000e+00  -1.2578e+01
       18672   1.2903e+02   0.0000e+00   0.0000e+00  -1.2604e+01
       18673   1.1613e+02   0.0000e+00   0.0000e+00  -1.2630e+01
       18674   1.0323e+02   0.0000e+00   0.0000e+00  -1.2656e+01
       18675   9.0323e+01   0.0000e+00   0.0000e+00  -1.2682e+01
       18676   7.7419e+01   0.0000e+00   0.0000e+00  -1.2708e+01
       18677   6.4516e+01   0.0000e+00   0.0000e+00  -1.2734e+01
       18678   5.1613e+01   0.0000e+00   0.0000e+00  -1.2760e+01
       18679   3.8710e+01   0.0000e+00   0.0000e+00  -1.2786e+01
       18680   2.5806e+01   0.0000e+00   0.0000e+00  -1.2812e+01
       18681   1.2903e+01   0.0000e+00   0.0000e+00  -1.2838e+01
       18682   1.0003e+03   7.8691e+02   0.0000e+00  -1.1225e+01
       18683   1.0012e+03   7.7385e+02   0.0000e+00  -1.1221e+01
       18684   1.0026e+03   7.6084e+02   0.0000e+00  -1.1215e+01
       18685   1.0046e+03   7.4791e+02   0.0000e+00  -1.1206e+01
       18686   1.0071e+03   7.3507e+02   0.0000e+00  -1.1194e+01
       18687   1.0102e+03   7.2235e+02   0.0000e+00  -1.1181e+01
       18688   1.0139e+03   7.0979e+02   0.0000e+00  -1.1164e+01
       18689   1.0181e+03   6.9739e+02   0.0000e+00  -1.1146e+01
       18690   1.0228e+03   6.8520e+02   0.0000e+00  -1.1125e+01
       18691   1.0281e+03   6.7321e+02   0.0000e+00  -1.1101e+01
       18692   1.0339e+03   6.6148e+02   0.0000e+00  -1.1075e+01
       18693   1.0402e+03   6.5000e+02   0.0000e+00  -1.1047e+01
       18694   1.0470e+03   6.3881e+02   0.0000e+00  -1.1017e+01
       18695   1.0543e+03   6.2793e+02   0.0000e+00  -1.0984e+01
       18696   1.0620e+03   6.1737e+02   0.0000e+00  -1.0950e+01
       18697   1.0702e+03   6.0716e+02   0.0000e+00  -1.0913e+01
       18698   1.0788e+03   5.9732e+02   0.0000e+00  -1.0874e+01
       18699   1.0879e+03   5.8787e+02   0.0000e+00  -1.0834e+01
       18700   1.0973e+03   5.7882e+02   0.0000e+00  -1.0791e+01
       18701   1.1072e+03   5.7019e+02   0.0000e+00  -1.0747e+01
       18702   1.1174e+03   5.6199e+02   0.0000e+00  -1.0701e+01
       18703   1.1279e+03   5.5426e+02   0.0000e+00  -1.0653e+01
       18704   1.1388e+03   5.4698e+02   0.0000e+00  -1.0603e+01
       18705   1.1500e+03   5.4019e+02   0.0000e+00  -1.0553e+01
       18706   1.1615e+03   5.3390e+02   0.0000e+00  -1.0500e+01
       18707   1.1732e+03   5.2811e+02   0.0000e+00  -1.0447e+01
       18708   1.1852e+03   5.2284e+02   0.0000e+00  -1.0392e+01
       18709   1.1974e+03   5.1809e+02   0.0000e+00  -1.0336e+01
       18710   1.2098e+03   5.1389e+02   0.0000e+00  -1.0280e+01
       18711   1.2224e+03   5.1022e+02   0.0000e+00  -1.0222e+01
       18712   1.2351e+03   5.0711e+02   0.0000e+00  -1.0163e+01
       18713   1.2479e+03   5.0456e+02   0.0000e+00  -1.0104e+01
       18714   1.2608e+03   5.0257e+02   0.0000e+00  -1.0044e+01
       18715   1.2739e+03   5.0114e+02   0.0000e+00  -9.9843e+00
       18716   1.2869e+03   5.0029e+02   0.0000e+00  -9.9237e+00
       18717   1.3000e+03   5.0000e+02   0.0000e+00  -9.8629e+00
       18718   1.3131e+03   5.0029e+02   0.0000e+00  -9.8019e+00
       18719   1.3261e+03   5.0114e+02   0.0000e+00  -9.7409e+00
       18720   1.3392e+03   5.0257e+02   0.0000e+00  -9.6801e+00
       18721   1.3521e+03   5.0456e+02   0.0000e+00  -9.6194e+00
       18722   1.3649e+03   5.0711e+02   0.0000e+00  -9.5590e+00
       18723   1.3776e+03   5.1022e+02   0.0000e+00  -9.4991e+00
       18724   1.3902e+03   5.1389e+02   0.0000e+00  -9.4397e+00
       18725   1.4026e+03   5.1809e+02   0.0000e+00  -9.3810e+00
       18726   1.4148e+03   5.2284e+02   0.0000e+00  -9.3230e+00
       18727   1.4268e+03   5.2811e+02   0.0000e+00  -9.2660e+00
       18728   1.4385e+03   5.3390e+02   0.0000e+00  -9.2099e+00
       18729   1.4500e+03   5.4019e+02   0.0000e+00  -9.1549e+00
       18730   1.4612e+03   5.4698e+02   0.0000e+00  -9.1011e+00
       18731   1.4721e+03   5.5426e+02   0.0000e+00  -9.0487e+00
       18732   1.4826e+03   5.6199e+02   0.0000e+00  -8.9978e+00
       18733   1.4928e+03   5.7019e+02   0.0000e+00  -8.9484e+00
       18734   1.5027e+03   5.7882e+02   0.0000e+00  -8.9006e+00
       18735   1.5121e+03   5.8787e+02   0.0000e+00  -8.8547e+00
       18736   1.5212e+03   5.9732e+02   0.0000e+00  -8.8106e+00
       18737   1.5298e+03   6.0716e+02   0.0000e+00  -8.7685e+00
       18738   1.5380e+03   6.1737e+02   0.0000e+00  -8.7286e+00
       18739   1.5457e+03   6.2793e+02   0.0000e+00  -8.6908e+00
       18740   1.5530e+03   6.3881e+02   0.0000e+00  -8.6553e+00
       18741   1.5598e+03   6.5000e+02   0.0000e+00  -8.6221e+00
       18742   1.5661e+03   6.6148e+02   0.0000e+00  -8.5914e+00
       18743   1.5719e+03   6.7321e+02   0.0000e+00  -8.5631e+00
       18744   1.5772e+03   6.8520e+02   0.0000e+00  -8.5374e+00
       18745   1.5819e+03   6.9739e+02   0.0000e+00  -8.5143e+00
       18746   1.5861e+03   7.0979e+02   0.0000e+00  -8.4938e+00
       18747   1.5898e+03   7.2235e+02   0.0000e+00  -8.4759e+00
       18748   1.5929e+03   7.3507e+02   0.0000e+00  -8.4608e+00
       18749   1.5954e+03   7.4791e+02   0.0000e+00  -8.4485e+00
       18750   1.5974e+03   7.6084e+02   0.0000e+00  -8.4388e+00
       18751   1.5988e+03   7.7385e+02   0.0000e+00  -8.4319e+00
       18752   1.5997e+03   7.8691e+02   0.0000e+00  -8.4277e+00
       18753   2.1995e+03   1.3080e+01   0.0000e+00  -6.5265e+00
       18754   2.1983e+03   2.6105e+01   0.0000e+00  -6.5375e+00
       18755   2.1961e+03   3.9018e+01   0.0000e+00  -6.5552e+00
       18756   2.1932e+03   5.1764e+01   0.0000e+00  -6.5796e+00
       18757   2.1894e+03   6.4287e+01   0.0000e+00  -6.6103e+00
       18758   2.1848e+03   7.6536e+01   0.0000e+00  -6.6470e+00
       18759   2.1794e+03   8.8457e+01   0.0000e+00  -6.6893e+00
       18760   2.1732e+03   1.0000e+02   0.0000e+00  -6.7366e+00
       18761   2.1663e+03   1.1111e+02   0.0000e+00  -6.7884e+00
       18762   2.1587e+03   1.2175e+02   0.0000e+00  -6.8442e+00
       18763   2.1504e+03   1.3187e+02   0.0000e+00  -6.9034e+00
       18764   2.1414e+03   1.4142e+02   0.0000e+00  -6.9655e+00
       18765   2.1319e+03   1.5037e+02   0.0000e+00  -7.0300e+00
       18766   2.1218e+03   1.5867e+02   0.0000e+00  -7.0965e+00
       18767   2.1111e+03   1.6629e+02   0.0000e+00  -7.1647e+00
       18768   2.1000e+03   1.7321e+02   0.0000e+00  -7.2340e+00
       18769   2.0885e+03   1.7937e+02   0.0000e+00  -7.3041e+00
       18770   2.0765e+03   1.8477e+02   0.0000e+00  -7.3748e+00
       18771   2.0643e+03   1.8938e+02   0.0000e+00  -7.4459e+00
       18772   2.0518e+03   1.9319e+02   0.0000e+00  -7.5171e+00
       18773   2.0390e+03   1.9616e+02   0.0000e+00  -7.5882e+00
       18774   2.0261e+03   1.9829e+02   0.0000e+00  -7.6590e+00
       18775   2.0131e+03   1.9957e+02   0.0000e+00  -7.7294e+00
       18776   2.0000e+03   2.0000e+02   0.0000e+00  -7.7993e+00
       18777   1.9869e+03   1.9957e+02   0.0000e+00  -7.8685e+00
       18778   1.9739e+03   1.9829e+02   0.0000e+00  -7.9368e+00
       18779   1.9610e+03   1.9616e+02   0.0000e+00  -8.0041e+00
       18780   1.9482e+03   1.9319e+02   0.0000e+00  -8.0703e+00
       18781   1.9357e+03   1.8938e+02   0.0000e+00  -8.1351e+00
